tweet,topic,sentiment_label,sentiment_score
fuck hate right yeah nine six defense also peeing posted,0,0,-0.9560808
like way wrks,0,1,0.021988533
oh thats kewl tb im watching tv,0,1,0.17731467
yea ok whole fat amercian thing bit pants walle cutie pie miss,0,1,0.015263051
truck music ice cream nostalgia,0,1,0.40632755
ooo oo drink cup bleach,0,0,-0.5117032
excited tuesday,0,2,0.9832292
im thinking burgers grill tonight,0,1,0.12970194
new iphone tomorrow cant wait,0,2,0.9824667
thats cool go jewel always loved style saw clearwater beach florida back 1996,8,2,0.97647524
woot woot gon na go movies ill uncles iphone,1,2,0.55360955
video live wait better quality though enjoy,0,2,0.79038674
im sorry dint mean hey watched palindromes today loved thanks million weird though,0,2,0.7530726
well compromised went team cullen tshirt,0,1,0.13869898
aww loved bacc mizs house bbq,0,2,0.974407
hangover movie popcorn course,0,1,-0.055970505
oh friend one referred last time talked,0,1,-0.017183095
got four good jumps today bad top speed day 175mph,0,2,0.61707133
gone im party house,0,1,0.12603554
well conference 9pm thats 5 try best keep u informed hehe,0,2,0.5912966
ure amazing brazil expensive love,6,2,0.93878883
mean many head,0,1,-0.34664974
know dont like packing,0,0,-0.8541812
lt3 swings feel like 5 year old,0,0,-0.55012435
tell us never know,0,1,-0.12909448
time bed think looking forward long lie tomorrow spending day,0,2,0.6024101
watching holiday,0,1,0.107452355
made apartment good see lindy,0,2,0.9003107
call kool word kool shall inherit earth kool kid says maybe state kool ideas,0,1,-0.055806797
didnt nightstand youre lucky im lazy,0,1,0.05649066
oh thanks,0,2,0.53184885
another time classic,0,1,0.4040586
im pretty sure 5pm assuming goes planned 5pm time would mean maryland night hotel seattle atl,0,1,0.4019335
guys like video,0,1,0.13675001
see tonight night drama please keep coming haters im loving,0,2,0.9412275
going eat dinner,0,1,0.043146864
done lets show everyone theres good still ol blighty,0,2,0.91149145
trying find binder put finished project eep im happy,0,2,0.9526289
watching movie chillin,0,1,0.34845394
2 miles house hear couch calling name ima comin,0,1,0.048802342
regular katsu spam musibi gettin fat,0,1,-0.24835828
thanx dats newest song appreciate u listen 2 4 2,0,2,0.7834474
one perks working ridiculous hours coworker model,0,0,-0.37075663
realizing start updating,0,1,0.0027380884
good movie like one never seen starttofinish good,0,2,0.97642875
walking cold wellington streets new jacket warm,0,1,0.25933418
read dewey,0,1,-0.05885543
hey got reply aftermath though dope,0,2,0.49700582
ohyou didnt hear springfield,0,1,-0.29635984
oh girl damn really everything glad lil lovely italiana,1,2,0.90163535
boat floated,0,1,0.12763956
damn time cant wait dear hear anything ky yet,0,2,0.7315682
back rat race swimming chicafor,0,1,0.0109453425
oh believe,0,1,0.110147454
watching sabrina teenage witch episode aunts make dream date man dough favorite episode,1,2,0.5829418
getting ready go movies mike,0,1,0.18481582
ohhh yeah love yosakoi wish could go japan perform,3,2,0.9641579
sigma delta tau,0,1,-0.06979783
cooool morning want see transformer,0,2,0.5550426
cool ill watch next week,0,2,0.88551646
back home time willy wonka chocolate factory abc family,0,1,0.35333645
whats hey im ok thx ttyl oh sowwy,0,2,0.775195
bed goodnight everyone,0,1,0.42479235
let know plz,0,1,0.09258162
06 enough almost,0,1,-0.15003064
showing lakers magic,0,1,0.24575074
couldve saved,5,1,0.12846518
watching kendra sooo wan na get stripper pole house,0,1,0.017841347
gooo lakerrrsss,0,1,0.25154477
worries man win,0,1,0.25614834
umm kobe trending topic important game something cares,8,1,0.32831863
tonys great season lets hope another great season come,0,2,0.98514134
getting ready hit sack 315 comes around pretty quick,7,1,0.40684873
friend volunteers new rochelle humane society r havin cat adoption event june 13th 12pm2 larchmont floral designs,0,1,0.20194522
fixed dinner family,0,1,0.1095008
im people,0,1,-0.31767407
night right behind,0,1,0.03834828
gogogo move 3 86 operacom,0,1,-0.0043116435
got decisions repeat,0,0,-0.45915112
lakers ot went exactly,0,1,-0.005769588
2 wins good night jon,3,2,0.8865118
happy birthday,0,2,0.97575384
wishing closer bway try go shows,0,1,0.33049515
last exam tomorrow feeling kinda scared yet relaxed also bed x,0,1,0.07952137
dont dumping whomever,0,1,-0.16038232
searching new apartment six us stay,0,1,-0.0006349273
never one things unfortunately end say,0,0,-0.46257138
taste bad plz take yur meds dont want yu feeling pain,0,0,-0.9067593
oh didnt notice hope day includes mice,0,1,-0.23269495
thanks yeah either hey favor follow,0,2,0.71959466
aggitated beyond belief still keeping cool,0,1,0.25181067
dear explode okie dokie good night,0,1,0.25817037
one adults actually needed hug didnt wan na ask give hugs,0,1,-0.022220924
seems like im boss around,0,1,0.13383698
officialim food network junkie,0,0,-0.72520745
im watching tv ipodlots fun,0,2,0.9208877
going bed good night folks,0,1,0.42537636
cut hair like february ahaha guess u cant rly tell dunno,0,1,-0.14282405
love place add quotpkuhlquot,0,2,0.6314128
jay thinks never go philippines negative boy,0,0,-0.7495831
tea good enjoy tea,0,2,0.9629904
ooooh ouch hope yer ok played black spot shane mackies band theyre great old bands shirts,0,2,0.93562204
totally ruined evening visual,0,0,-0.94524896
got see coalesce destroy low ceiling gutair player used sheetrocks play guitar awesomeness,0,2,0.73105246
well melb meant weird right,0,1,-0.31093585
great quite enjoyed,0,2,0.96143734
found barnes noble gift card bought cant wait receive really help,0,2,0.93045527
myra gave dis cute pink bracelet burfday thnks gal apreciate lot,0,2,0.9792378
hey facts aha yeah drink together someday come bay,0,2,0.5301487
hi eurotunnel coach thing,0,1,-0.05407531
23 wow scary know,0,0,-0.40680262
maybe try tweetdeck also filter options youre tired ae ln,6,1,-0.08614067
thats fav,0,2,0.5356866
offer accepted,0,1,0.22874817
eeek must get full story,0,1,0.06325427
hey abi nice see online,0,2,0.91058874
leave im coming home,0,1,0.18748523
ill try ps like pic itss gorgeouuss,0,1,0.39998138
head hurts reading well worth,0,0,-0.8479172
way house cuddle buddy time,0,1,0.36217383
thought onli one cant go sleep,0,0,-0.49569297
watching ze lakers game 5 ampfeeling friends musiq soulchild,0,1,0.20168944
listening quoti know u want mequot pittbulllove,0,1,0.15910888
eating cupcakes yummie,0,2,0.65663624
congrats lakers ugh even though im fan houston rockets,0,2,0.94796294
cant wait bali wed,0,2,0.74712
wakes deep slumber,0,1,-0.027106553
celebrated family birthday morning hard work tonight picnic brnnboll,7,2,0.9524877
morning wondering back normal 100 fit healthy,0,2,0.54551154
british power day yay,0,2,0.90208983
back action time chew mailbox,0,1,0.022257756
know people twitter wan na hear whats going get following us latest,0,1,-0.012885451
dont reveal tricks youre ruining magic youre david blaine yet got magicians nz,0,0,-0.6816402
edited 400 photos blogged took care emails productive time,0,2,0.7222694
woke anas,0,1,0.09489564
great webinar today packed full great information twinspiration thank,0,2,0.9861875
im going look,0,1,0.02202192
dang man late night conversations best,0,2,0.6723103
stray cats stray cat strut,0,1,0.15251529
deff cigs,0,1,-0.34344852
girls youre one goddd id katy,0,2,0.5311616
twittering flyff,0,1,-0.04121478
martin updated,0,1,0.057382293
yipbikini polo neck jumper jeans top,3,1,0.06426488
receive hug twitter,0,1,0.122036204
nghe rng bay vi n bc n cng honh nh,0,1,-0.035115138
get awesome twitter background,0,2,0.90036714
penny arcade jim dark magic much much weaker automata lookouts burnediced girl damn cute,0,2,0.66516966
asleep im listening hist,0,1,-0.13819304
almost 6 amabout time bed,0,1,0.047484014
hurrah still chilling jersey,0,1,0.01907304
dont give hope,0,1,-0.32301897
bishan ok,0,1,0.15754327
made day,0,2,0.84572357
power ballads hmmm quotpower lovequot quotboom boom boomquot,0,2,0.54345936
hi 6am havent even slept yet got side tracked online seriously going bed good morninggg,0,1,0.22387096
dio mother fking tim curry instead,0,0,-0.8257116
thanks libsive got sun,0,2,0.65035427
follow aptcians,0,1,0.03155134
hmm chocablog seems sustained attack stumbleupon,0,1,-0.332302
need espresso pot like mine quick n easy,0,2,0.53942114
sent lj pm shinies,0,1,0.043623652
oh okay totally forgot tweet night museum 2 amazing like first one loved,0,2,0.9717495
wear sandwich board says quotfollow twitterquot walk around seoul,0,1,0.012280136
sweet google page rank twitter profile page thats skill,0,1,0.11809915
ok well ill give u number aswell 07958938647 well find way find eachother found jared twitter,0,1,0.19506781
see wait checked bands myspace page got stay music definitely awesome,0,2,0.9639629
forms even,0,1,-0.23273891
mean dream shootin stars wish bf would prosper together forever,0,2,0.893893
please 10 far,0,1,0.029921964
send atlantic please,0,1,0.08131349
love twitter,0,2,0.9600069
know cant wait might sleep day away tomorrow come fasterhahaha,0,2,0.94651484
u finished b2m,7,1,-0.04097218
time get things done kiddies arestill asleep take care one hugs filled love x,0,2,0.82148254
dorking looking houses,0,1,-0.10355531
says schooling isnt bad,0,1,0.15854168
first non celeb youve followed im honored,0,2,0.9247257
time content zombilicious remixes theyre repeat car,7,1,0.13453774
cool 1000 congrats favorite englishman,0,2,0.9854712
cant worse humongous htc things used besides noone ever calls moot point,0,0,-0.8710826
safe work camel toe,0,1,0.078736305
well go soon enough,0,1,0.16259168
bout go psychology exam wish luck,0,1,0.42658845
yahoo 300 followers,0,1,0.07215221
ah mondays start great week hope,0,2,0.9832169
brought favourite vanilla cookies ikea got pack candies baby,0,2,0.66493434
right ttk road,0,1,-0.034062102
busy later week,0,1,-0.03540522
good morning ceo second time,0,2,0.8400121
beautiful day well,0,2,0.98206323
home mom today baked cake hopefully going make banana bread miss babe xoxox,0,2,0.86480135
writers huddled absinthe bottle look em chug gawd love um,1,2,0.58213633
bet invented sweden hahah,0,1,0.07799647
thank answer overslept txt later tomorrow,0,1,0.11722549
seriously think person planet feel way half day today though tolerable,0,1,0.34598482
dinner w dad,0,1,0.09292175
okie doke bestie,0,1,0.18175489
mmm rather like cinnamon starbucks doubleshot drink yum,0,2,0.9163023
mmmm good morning tweets im taking personal day today sipping cup coffee jammies,0,2,0.79173934
whats going,0,1,0.013583176
bon means good,0,2,0.71245646
hi mathilda um names erika sup jus wnna make sum frnds twitter,0,1,0.0019980446
oops try,0,1,0.0025554597
studio day day,0,1,0.049372442
think need quottweet people watchingquot seemed like works hotel lobbys air conditioned,0,1,-0.029638164
ola v l isto,0,1,-0.01886098
btw watching funny videos sitting library big nono,0,1,0.39543602
yuki hai hai nihongo wa motto muzukashii gtlt demo omoshiroi hehehe,0,2,0.53022146
pick youll busy working im totally free vacation mhahaha,0,2,0.6602698
thx 4 following hearing seeing podcasts u r personal hero,4,2,0.8531672
thanks happy monday hope great day,0,2,0.98917246
indeed could say,0,1,-0.02344817
another day work till 4 boring life,0,0,-0.8480559
watched casino royale lajhnm jutr4rf2 love wang mouth,0,2,0.74532616
eez playeeng dowtah know,0,1,-0.14006186
watching donnie darko first timelove,0,2,0.6168423
programmed differently,0,1,-0.029323056
safe cafe library erina fair opposite abc radio booths near escalators nice food coffee,0,2,0.7793107
im standing dont see storm jonas miley,0,1,-0.13186413
cmooon situ yg cibuk berath ciihhhehe p bener yaaaa oneday n ohya gudlak w ur final exam cimod c u darl,7,1,-0.06358033
meant wieder send kelkheim later,0,1,-0.073290125
watchin tv little sister,0,1,0.042608418
lets say involves 75 foot yacht aka boat,0,1,0.05334086
back sg wee,0,1,-0.0001386255
iiitsss verryy interesting,0,2,0.89904255
like green avatar thank,0,2,0.52090186
crap running late school press conference shoulda slept earlier like good morning monday,0,0,-0.82930976
congrats ur baby girlgirls way better,0,2,0.98348653
art test today yay art boo test wish luck,3,2,0.90682614
garden last week youre interested,0,1,0.42783785
yeah ive seen 28 problems working lemons though,0,0,-0.4847026
yay twitterific works,1,2,0.8454277
great sounds like hes well chasing gecko round kitchen fun games,0,2,0.90019035
glad ion vacation week,0,2,0.6418418
yes lets literally right die since im sure thats gon na finish us,0,0,-0.42211002
live long prosper trabajar,0,2,0.71122396
probably remember part corrs releasing solo album go show support follow,0,1,0.17931786
awe thanks faith us lt3,0,2,0.906335
thanks well wishes like big ass guy help therapy love hahahaaa,0,2,0.83780706
youre p swayer b davis,0,1,-0.050157838
u mite need check rehab,0,1,-0.2720303
okay idea didnt work back shirt design,0,0,-0.7593576
time sleep hav catch 4am bus tomorrow colombo exam without proper studies,0,1,-0.45292708
yes called bulimia,0,1,-0.3177459
make busy,0,1,0.05131668
library like nerd,5,0,-0.58837354
beautiful day parade yeah pens,0,2,0.97081107
show cat skateboard,0,1,0.10929692
idk maybe bcuz im eating taco bell cousin asked wanted go shoppingg taco shoppinggg,0,1,0.08669767
twittercom eating lolly,0,1,-0.31350225
u take twitpics,0,1,-0.023948148
good friday bass player wasnt acoustic good,0,0,-0.4886176
keriwhats next single gon na anxious find,0,1,-0.03687188
new phone,0,1,0.3238731
10 million dollars sure cuz everyone love u pick n choose u wan na love,0,2,0.7948576
loved first saints movie trust presence ensure one awesome,0,2,0.97225386
cant think anything astounding first post lets get tada,0,1,-0.3094129
hey never know,0,1,-0.12829742
going swimmingill come back tan,0,1,0.34885466
know right yes send eod,0,2,0.50933576
quarter one soooooo good,0,2,0.97768736
jive monday nitehowz idea,0,1,0.07966435
might jack style twitter replies,0,1,-0.06489153
nieces friend feel bad think ill reclaim shock dies,0,0,-0.8411558
quotrepetition transform lie truthquot franklin roosevelt,2,1,-0.2834022
check power twitter follow tool,0,1,0.0027925968
hope enjoy,0,2,0.8759311
